ID,ENSG00000000419,ENSG00000000457,ENSG00000000938,ENSG00000000971,ENSG00000001036,ENSG00000001084,ENSG00000001167,ENSG00000001461,ENSG00000001497,ENSG00000001561,ENSG00000001617,ENSG00000001629,ENSG00000001630,ENSG00000001631,ENSG00000002330,ENSG00000002549,ENSG00000002586,ENSG00000002726,ENSG00000002834,ENSG00000002919,ENSG00000002933,ENSG00000003056,ENSG00000003137,ENSG00000003147,ENSG00000003249,ENSG00000003393,ENSG00000003400,ENSG00000003402,ENSG00000003436,ENSG00000003509,ENSG00000003756,ENSG00000003989,ENSG00000004059,ENSG00000004139,ENSG00000004142,ENSG00000004399,ENSG00000004455,ENSG00000004468,ENSG00000004478,ENSG00000004487,ENSG00000004534,ENSG00000004660,ENSG00000004700,ENSG00000004766,ENSG00000004776,ENSG00000004777,ENSG00000004779,ENSG00000004799,ENSG00000004838,ENSG00000004848,ENSG00000004897,ENSG00000004961,ENSG00000004975,ENSG00000005001,ENSG00000005007,ENSG00000005022,ENSG00000005073,ENSG00000005075,ENSG00000005100,ENSG00000005102,ENSG00000005156,ENSG00000005175,ENSG00000005189,ENSG00000005194,ENSG00000005206,ENSG00000005238,ENSG00000005243,ENSG00000005249,ENSG00000005302,ENSG00000005339,ENSG00000005379,ENSG00000005436,ENSG00000005448,ENSG00000005469,ENSG00000005483,ENSG00000005486,ENSG00000005513,ENSG00000005700,ENSG00000005801,ENSG00000005810,ENSG00000005812,ENSG00000005844,ENSG00000005882,ENSG00000005884,ENSG00000005889,ENSG00000005893,ENSG00000006007,ENSG00000006015,ENSG00000006016,ENSG00000006025,ENSG00000006042,ENSG00000006047,ENSG00000006059,ENSG00000006062,ENSG00000006071,ENSG00000006118,ENSG00000006125,ENSG00000006128,ENSG00000006194,ENSG00000006210,ENSG00000006282,ENSG00000006327,ENSG00000006377,ENSG00000006432,ENSG00000006451,ENSG00000006453,ENSG00000006459,ENSG00000006534,ENSG00000006555,ENSG00000006576,ENSG00000006607,ENSG00000006611,ENSG00000006625,ENSG00000006634,ENSG00000006652,ENSG00000006712,ENSG00000006715,ENSG00000006744,ENSG00000006747,ENSG00000006756,ENSG00000006757,ENSG00000006831,ENSG00000007038,ENSG00000007062,ENSG00000007080,ENSG00000007168,ENSG00000007202,ENSG00000007216,ENSG00000007237,ENSG00000007255,ENSG00000007264,ENSG00000007306,ENSG00000007312,ENSG00000007314,ENSG00000007372,ENSG00000007376,ENSG00000007384,ENSG00000007392,ENSG00000007402,ENSG00000007516,ENSG00000007520,ENSG00000007541,ENSG00000007545,ENSG00000007866,ENSG00000007908,ENSG00000007923,ENSG00000007933,ENSG00000007944,ENSG00000007968,ENSG00000008018,ENSG00000008056,ENSG00000008130,ENSG00000008196,ENSG00000008256,ENSG00000008282,ENSG00000008283,ENSG00000008294,ENSG00000008300,ENSG00000008323,ENSG00000008324,ENSG00000008382,ENSG00000008394,ENSG00000008405,ENSG00000008441,ENSG00000008513,ENSG00000008516,ENSG00000008517,ENSG00000008710,ENSG00000008735,ENSG00000008838,ENSG00000008853,ENSG00000008869,ENSG00000008952,ENSG00000008988,ENSG00000009307,ENSG00000009335,ENSG00000009413,ENSG00000009765,ENSG00000009780,ENSG00000009790,ENSG00000009830,ENSG00000009844,ENSG00000009950,ENSG00000009954,ENSG00000010017,ENSG00000010030,ENSG00000010072,ENSG00000010165,ENSG00000010219,ENSG00000010244,ENSG00000010256,ENSG00000010270,ENSG00000010278,ENSG00000010292,ENSG00000010295,ENSG00000010310,ENSG00000010318,ENSG00000010319,ENSG00000010322,ENSG00000010327,ENSG00000010361,ENSG00000010404,ENSG00000010539,ENSG00000010610,ENSG00000010626,ENSG00000010671,ENSG00000010704,ENSG00000010810,ENSG00000010932,ENSG00000011007,ENSG00000011009,ENSG00000011021,ENSG00000011028,ENSG00000011105,ENSG00000011114,ENSG00000011132,ENSG00000011143,ENSG00000011198,ENSG00000011201,ENSG00000011243,ENSG00000011258,ENSG00000011260,ENSG00000011275,ENSG00000011295,ENSG00000011304,ENSG00000011347,ENSG00000011405,ENSG00000011422,ENSG00000011426,ENSG00000011451,ENSG00000011454,ENSG00000011465,ENSG00000011478,ENSG00000011485,ENSG00000011523,ENSG00000011566,ENSG00000011590,ENSG00000011600,ENSG00000011638,ENSG00000012048,ENSG00000012061,ENSG00000012124,ENSG00000012171,ENSG00000012174,ENSG00000012211,ENSG00000012223,ENSG00000012232,ENSG00000012660,ENSG00000012779,ENSG00000012817,ENSG00000012822,ENSG00000012963,ENSG00000012983,ENSG00000013016,ENSG00000013275,ENSG00000013288,ENSG00000013297,ENSG00000013306,ENSG00000013364,ENSG00000013374,ENSG00000013375,ENSG00000013392,ENSG00000013441,ENSG00000013523,ENSG00000013561,ENSG00000013563,ENSG00000013573,ENSG00000013583,ENSG00000013588,ENSG00000013725,ENSG00000013810,ENSG00000014123,ENSG00000014138,ENSG00000014164,ENSG00000014216,ENSG00000014641,ENSG00000014824,ENSG00000014914,ENSG00000014919,ENSG00000015133,ENSG00000015171,ENSG00000015285,ENSG00000015475,ENSG00000015479,ENSG00000015520,ENSG00000015532,ENSG00000015676,ENSG00000016391,ENSG00000016402,ENSG00000016864,ENSG00000017260,ENSG00000017483,ENSG00000017797,ENSG00000018189,ENSG00000018280,ENSG00000018408,ENSG00000018510,ENSG00000018610,ENSG00000018625,ENSG00000018869,ENSG00000019102,ENSG00000019144,ENSG00000019169,ENSG00000019186,ENSG00000019505,ENSG00000019549,ENSG00000019582,ENSG00000019995,ENSG00000020129,ENSG00000020181,ENSG00000020633,ENSG00000020922,ENSG00000021300,ENSG00000021355,ENSG00000021574,ENSG00000021762,ENSG00000021776,ENSG00000022267,ENSG00000022277,ENSG00000022355,ENSG00000022556,ENSG00000022567,ENSG00000022840,ENSG00000022976,ENSG00000023041,ENSG00000023191,ENSG00000023228,ENSG00000023287,ENSG00000023318,ENSG00000023330,ENSG00000023445,ENSG00000023516,ENSG00000023572,ENSG00000023734,ENSG00000023839,ENSG00000023892,ENSG00000023902,ENSG00000023909,ENSG00000024048,ENSG00000024422,ENSG00000024526,ENSG00000024862,ENSG00000025039,ENSG00000025156,ENSG00000025293,ENSG00000025434,ENSG00000025708,ENSG00000025770,ENSG00000025772,ENSG00000025796,ENSG00000025800,ENSG00000026025,ENSG00000026103,ENSG00000026297,ENSG00000026508,ENSG00000026559,ENSG00000026751,ENSG00000026950,ENSG00000027001,ENSG00000027644,ENSG00000027697,ENSG00000027847,ENSG00000027869,ENSG00000028116,ENSG00000028137,ENSG00000028203,ENSG00000028310,ENSG00000028528,ENSG00000028839,ENSG00000029153,ENSG00000029363,ENSG00000029364,ENSG00000029534,ENSG00000029559,ENSG00000029725,ENSG00000029993,ENSG00000030066,ENSG00000030110,ENSG00000030419,ENSG00000030582,ENSG00000031003,ENSG00000031081,ENSG00000031691,ENSG00000031698,ENSG00000031823,ENSG00000032219,ENSG00000032444,ENSG00000033011,ENSG00000033030,ENSG00000033050,ENSG00000033100,ENSG00000033170,ENSG00000033178,ENSG00000033327,ENSG00000033627,ENSG00000033800,ENSG00000033867,ENSG00000034152,ENSG00000034510,ENSG00000034533,ENSG00000034677,ENSG00000034693,ENSG00000034713,ENSG00000034971,ENSG00000035115,ENSG00000035141,ENSG00000035403,ENSG00000035681,ENSG00000035687,ENSG00000035862,ENSG00000035928,ENSG00000036054,ENSG00000036257,ENSG00000036448,ENSG00000036549,ENSG00000036672,ENSG00000037042,ENSG00000037241,ENSG00000037280,ENSG00000037474,ENSG00000037757,ENSG00000037897,ENSG00000037965,ENSG00000038002,ENSG00000038219,ENSG00000038274,ENSG00000038358,ENSG00000038382,ENSG00000038427,ENSG00000039068,ENSG00000039123,ENSG00000039319,ENSG00000039523,ENSG00000039560,ENSG00000039650,ENSG00000040199,ENSG00000040275,ENSG00000040487,ENSG00000040531,ENSG00000040633,ENSG00000041353,ENSG00000041357,ENSG00000041802,ENSG00000041880,ENSG00000041982,ENSG00000041988,ENSG00000042062,ENSG00000042286,ENSG00000042429,ENSG00000042445,ENSG00000042493,ENSG00000042753,ENSG00000042980,ENSG00000043039,ENSG00000043093,ENSG00000043143,ENSG00000043355,ENSG00000043462,ENSG00000043514,ENSG00000043591,ENSG00000044090,ENSG00000044115,ENSG00000044446,ENSG00000044574,ENSG00000046604,ENSG00000046647,ENSG00000046651,ENSG00000046774,ENSG00000047056,ENSG00000047188,ENSG00000047230,ENSG00000047249,ENSG00000047315,ENSG00000047346,ENSG00000047410,ENSG00000047457,ENSG00000047621,ENSG00000047634,ENSG00000047644,ENSG00000047849,ENSG00000047932,ENSG00000047936,ENSG00000048028,ENSG00000048140,ENSG00000048162,ENSG00000048392,ENSG00000048405,ENSG00000048462,ENSG00000048540,ENSG00000048544,ENSG00000048649,ENSG00000048707,ENSG00000048828,ENSG00000049089,ENSG00000049130,ENSG00000049239,ENSG00000049245,ENSG00000049246,ENSG00000049249,ENSG00000049283
TCGA-AC-A3OD-01B,1.8174,2.158973593,0.802311584,1.27104203,5.368338715,0.734363454,5.900094315,1.489624597,3.420446194,1.823486677,1.299360957,1.559990413,0.123621949,2.701831867,0.486313655,7.122143448,3.810419923,0.053783107,8.284160182,1.383144216,7.151031608,12.83350361,0.192378439,0.919280261,1.169970298,1.317214782,1.091224593,8.033190469,0.492964287,1.071727123,7.367825262,4.575597668,21.75647455,0.526128295,8.34262339,2.845179149,2.331575687,0.873178868,25.83822031,1.97213338,1.394583128,0.249694814,1.656055429,0.459305846,4.583038321,1.698179751,1.502002241,9.124087156,0.65629026,0.009167705,1.942328369,1.821548706,2.886505147,1.115210875,3.679756212,47.54602426,0.028630237,3.748538249,1.650357428,0.352177307,5.316344357,1.42770777,0.431714756,1.565039223,0.440589934,1.955759588,0.472062236,0.338728955,5.471410055,3.02502852,1.371222895,0.68436386,2.775770621,1.711334979,9.293745847,0.861336012,0.02239743,1.762744988,1.632029529,2.184763991,2.856258572,3.100148136,2.505536163,2.991666038,4.466234984,5.507165187,5.744895934,2.268814911,0.062405227,1.266554398,4.070768131,0.384258549,0,0.6925214,0.221221772,1.460764322,7.405046792,0,1.244221007,2.367342622,3.456092962,1.362807992,0.02126266,0.671786221,0.844431995,0.765421949,1.964349853,0.755097603,0.615435494,0.305065869,0.925390224,0.023093014,4.002486196,0.864416385,0.580029486,16.68197096,0.850137024,2.09052787,0.149733214,9.806253767,1.198646041,2.282081561,0.076721754,0.135613743,1.137345023,1.955728202,14.86571582,0.085757427,0.604527913,0.304835625,0.144875468,0.006929481,0.778653268,0.129012692,0.108996283,1.158842915,1.51765605,1.377177029,0.145170248,0.169801236,1.636362374,0.688529256,0.505311387,1.574986119,0.116487936,0.662926717,0.459426063,7.896810062,0.254086856,4.8753419,0.255445878,1.540938609,7.134300086,0.702947355,2.785491284,4.907538424,1.41227545,1.108266354,0.690841116,0.602896564,0.951157013,0.970762584,0.350512716,4.345039626,2.802819047,0.31298215,2.085457285,1.006229357,1.362367687,2.044283736,0.918198993,1.498725222,11.51316555,86.54840793,16.65252083,1.309291139,0.991781214,0.365011001,0.86037117,2.818180018,0.647775704,0.767524341,0.107926193,5.046452017,1.920427236,0.263039079,1.842575185,2.368476872,0.527333826,14.36639667,2.543043596,0.687343483,6.611682981,2.898645505,1.100270603,0.286006848,0.566219669,1.382462272,2.745315301,3.49720546,1.087867273,4.996514407,1.083059851,6.379782752,0.361432805,0.936754148,2.09880444,0.638850443,0.793195796,4.326302289,3.690687719,1.161596687,0.884828785,0.371403864,1.786498064,1.111125854,1.136699634,0.358468183,0.575698574,2.330916979,1.401631721,0.723910826,0.92382455,2.643870797,11.4205117,3.915238155,1.970550177,0.968577113,0.922840654,4.238164179,1.42747561,18.23205339,0.484271491,1.342241193,2.935935554,0.593780314,0.757221585,34.09564157,2.371241199,0.430732194,0.913841724,0.55220187,1.062956301,0.807401302,0.746214915,1.750411416,0.42416601,6.675029363,0.309740058,0.005680879,12.59031337,4.24219093,1.098583083,0.588315312,6.813626273,2.184516837,0.487947364,16.32687694,2.966820579,4.815936915,3.736400457,4.747881808,12.69580827,1.496155249,2.346942248,1.619795919,1.395237061,2.954032763,38.65646357,0.999048104,0.874650184,2.743422879,1.04461453,0.228192542,3.473328528,3.778473489,1.250029091,2.098553205,3.473868944,1.559069105,1.694122046,1.68343321,0.760904629,1.909523709,0.016206732,2.05054057,1.26982681,2.12908196,0.415483257,6.185113251,1.873102262,0.54736431,1.656520408,1.785527051,0.690669552,0.793100826,0.235379184,0.915884003,0.297622997,0.461425788,0.463646952,3.28356201,0.011112529,0,1.145420904,8.73180747,330.415102,1.853886448,3.166385583,1.045507104,1.034916947,0.551200146,1.815820419,7.780304748,0.481152063,0.392644685,1.395548075,0.788530396,1.472573801,0,0.884512833,0.406047238,5.850868115,0.870692698,2.759904406,2.919442343,3.939236013,0.90868545,1.175299713,2.665101141,5.612063712,4.544921939,0.275449615,5.443152208,0.145097274,1.534274939,5.684355956,0.553112284,1.944139761,3.25125477,0.293326822,0.948186904,0.634053079,0.9801131,0.818788564,2.228361212,11.88489289,0.880860524,2.050172273,3.614119505,4.518089735,78.81841105,1.222623781,2.304894029,19.76822636,0.017994172,6.734843652,15.52458087,0.231561612,0.01836909,5.083385605,3.157523754,0.836094702,0.2700621,1.770588006,2.481426879,1.523191229,3.349606024,0.304919279,0.117381338,7.995832072,3.671763928,0.010539048,0.009057388,4.11071192,4.581688804,1.65561978,1.792346701,0.322346969,26.86634459,1.484948197,1.006628254,0.262863449,4.000492688,2.348304629,1.767442276,1.60124603,0.202973361,2.731256976,4.712442994,13.23516036,1.143843749,1.363060393,1.539833125,2.394207926,1.206349372,0.851257352,0.702452601,1103.692805,2.735867092,1.865913234,0.720915847,3.366404247,0,2.030450765,6.563183293,2.240525355,1.143071905,3.738004989,7.646835337,2.706819663,1.02217907,1.554941801,0.01064968,0.943928515,0.105677731,2.311607983,0.876966294,0.23033959,3.343949768,2.856936814,4.157584404,3.669005693,1.980648761,9.869537205,3.584817679,3.455099569,1.651358807,11.27523957,1.138788363,1.081455515,1.630067007,3.499635201,0.434815508,1.04861788,0.539919212,1.142291194,0.350540765,1.173513043,8.47727705,0.549665059,6.876548116,4.575079647,3.255690749,3.757236235,0.64211051,0.117294523,0.416780232,1.44620607,7.876217735,3.197671832,2.129585035,1.013178429,0.038161288,2.190620626,3.057397118,4.614261852,4.677404286,0.740081624,0.153611869,3.965633215,1.67081864,0.974607047,128.0653869,5.425894817,3.006578864,6.417897859,0.039575378,0.866076238,1.474242616,1.314813436,0.336293178,4.078453196,1.124009726,13.5485316,2.199101304,0.769776297,0.512198673,1.065380694,2.108108212,2.089225711,0.000848157,0.776326542,4.529930679,2.174813382,0.978470473,1.000396982,2.000259803,0.146252463,5.097769828,3.450320382,1.7619148,4.908288999,0.262644907,0.832038416,4.132192051,6.457267997,2.262163651,0.453097045,1.275465664
TCGA-AR-A251-01A,48.0723989,8.108600635,2.810282895,3.047302673,31.76443113,2.720882596,22.68406818,10.2899533,22.27652757,20.21321778,5.852157185,13.98044502,2.519869051,12.77072645,8.530627364,36.74185127,20.43730848,0.047845985,26.46728745,21.81968996,27.33385134,50.02716176,2.264687992,1.748217525,19.96156577,6.355655105,1.273394237,19.59506527,1.186256239,9.05893189,18.98603009,1.177561626,186.9000788,1.383796862,92.90293509,14.75184259,27.50442667,0.615085542,266.168036,31.97938855,3.312288642,4.12456245,14.20746525,5.252130959,13.86656267,18.51007898,21.21133833,37.95907648,6.008303646,0.018084336,21.95657018,24.30625054,44.01321072,17.45802007,39.5529194,385.967694,0.960098534,47.97094395,20.08798818,2.497392028,32.12787087,8.257080034,3.001912027,11.906128,9.195221284,9.898953799,5.173312342,1.568915719,17.19123332,10.52787981,7.591508859,10.19902127,10.48063815,1.819701864,12.98965522,34.01146508,55.58028659,14.41884789,2.960201467,7.754570812,27.23574464,1.818048814,7.770488918,3.478603054,6.340017589,45.17940862,23.99041523,8.908965293,3.06025707,1.108641604,18.53603476,52.8429758,0.469742168,6.22561083,0.002727406,36.17912285,29.2533659,0.109747862,6.636787487,18.52679618,15.78166361,125.9406878,32.50582856,6.427492608,21.30529381,11.59538507,9.366635008,4.086904569,6.762283283,5.880980284,2.835877588,0.109328604,97.52539463,19.2837169,41.96095934,244.886969,3.383288343,40.49562924,0.189205289,19.28650981,2.12775844,18.39597387,0.142934441,21.38463442,16.17307124,25.7226232,70.76626223,0.01566354,2.947147558,4.284424904,0.419148794,0,9.258556685,2.123000273,0.765241789,52.10618793,16.30209231,5.584831108,0.162707247,2.67476297,55.42699688,12.11175453,3.48523398,13.95953823,3.109400997,8.575328876,1.960734962,10.82127548,11.28043364,52.00439271,0.356726321,19.61089706,0.151324891,5.733396266,120.4106723,85.8648055,14.38715256,2.154244654,9.059610072,10.43416853,4.280663686,4.803591019,7.850425602,14.30818444,3.770434037,1.294358457,28.93282328,10.36667977,4.194011043,14.63859756,2.681775477,6.207789602,63.65177499,736.6773708,71.11126146,12.448476,7.936091931,0.740715927,6.945635127,5.439532869,5.014363962,11.67583298,1.815739146,41.4123311,11.71634749,2.441895622,18.80704992,18.00804622,2.825946468,40.83560444,59.0504997,9.493965304,31.00902266,25.44339223,1.7761825,0.222702986,5.76195297,6.655560316,12.15089285,10.45845518,7.68597378,16.66699732,8.25324297,10.16189989,0.733714862,1.619654852,8.987617699,2.801895045,1.486946441,51.53748908,115.9086532,6.632945051,10.55051224,0.870509659,3.183626469,14.07823863,7.842524556,7.279167084,0.204179519,6.171874874,4.879795192,15.23811343,3.404564712,14.08733949,166.0521847,11.273739,9.20838342,21.59417546,66.03115209,15.26956363,6.54087033,57.97738151,7.608367686,6.801505005,5.996783216,2.362180678,0.301199841,47.14330166,21.52152165,3.768993397,3.246927348,0.690696801,2.050718131,5.419502084,8.884298126,0.618796551,4.227589086,18.18482119,1.618663118,0.005603089,18.56003693,18.99864644,5.276507908,2.577481342,166.5135066,5.771088567,2.598834875,187.111358,9.598584912,24.0161022,49.96010813,37.55920867,47.86519957,4.884574926,18.42963733,7.575448077,3.444048167,9.835793958,14.33766071,1.466630517,13.80990188,26.48231448,6.283750556,2.742944717,43.4955281,107.8771709,7.861780432,17.7519434,13.23609082,2.095844028,19.43378537,3.139724194,12.73464954,1.326235752,0.44757461,7.729095741,13.4762668,7.792014469,1.203080196,30.16982411,8.415944655,4.476005177,31.49755807,4.658736034,4.355627955,6.049606925,3.186157522,7.598207614,0.873751813,0.368420205,0.48136638,8.340358861,0.705847218,4.694702557,5.322090721,42.8574674,367.8129335,8.63125503,36.3648717,2.974782641,3.637501799,5.34150684,27.71486674,44.32137815,3.851955022,1.237909078,3.961202815,5.673711714,29.94708098,0.004349017,32.54726313,6.922055109,28.94245043,1.060209847,18.97291598,28.7766566,36.47216223,18.09831589,8.464347922,42.91738079,21.71453906,10.48436834,8.718844314,56.4141267,0.525286457,5.204352378,17.76508283,11.84371579,11.11810735,21.47117629,22.65265515,12.89921854,14.73041894,12.62412967,3.235466578,7.08195282,49.88186478,7.321075955,59.8398369,36.30867844,23.13159305,833.4992179,17.92628806,4.607899042,34.71395867,28.59757546,6.462564524,14.8092856,0.838396432,0.108705332,39.00652068,8.537959636,3.971320293,1.489935834,5.359809933,6.23068701,7.097511173,12.15651809,7.793277069,5.384527992,71.07752023,14.88991648,0.150566124,0.696802219,10.45208793,59.62472354,15.65235816,62.8189195,1.493230115,168.3115409,3.832962436,6.779880464,2.087010395,63.80798761,7.771222322,4.093001395,12.75338549,3.418365859,12.86284112,58.43440117,56.06470732,0.863673478,11.89672997,2.159870673,12.76636863,3.252096703,3.673639671,23.11202703,7548.40679,4.099123273,17.04104039,3.697814589,44.43077229,0.186554208,7.95857136,159.9133671,22.08628965,6.644941573,27.33529416,83.27907982,13.19858805,16.76124941,14.2714597,0.046471579,7.001700078,4.073681078,18.1800275,10.90749828,1.383838474,37.53459058,19.39065928,41.2799073,9.467580277,12.21447687,14.50079463,30.10920424,18.41612648,4.200860762,23.15447568,18.75036002,4.551678471,4.65783171,6.616798006,10.1312254,3.79643578,4.116257384,13.37828096,9.979025092,11.95449303,67.00398111,0.334653265,86.7085129,36.65896337,10.31554178,19.35607097,11.38540903,0.646836206,5.874367256,16.45292411,58.06601762,67.124131,30.48632403,0.752431476,4.241634027,13.86259971,4.098830612,0.354229346,4.192471724,11.08945566,2.09586626,32.49340595,13.09166786,1.868214223,3744.529606,60.34052779,4.230720664,9.472858851,8.353159932,4.7039794,3.72328408,1.560223572,7.167101625,36.34844623,1.540842044,34.90876563,0.250466493,5.872931818,5.62045588,4.246505899,13.7127341,23.19940976,0.018961635,6.018933444,19.14720628,32.38307654,14.85119888,4.427977001,1.127353998,0.981391619,85.90219506,4.998130727,5.103605381,16.68800894,6.044462948,1.866052648,17.69978504,146.4569732,8.363799843,2.040528556,19.28240581
TCGA-E2-A1IK-01A,10.24700111,2.546017186,2.157886681,2.100961883,54.80097953,3.270281784,12.2024656,12.43516451,18.27838375,17.09659024,17.45396147,2.615456437,1.555917277,4.773781918,38.1623072,42.73618155,7.062749933,0.01610647,74.56659088,26.22993125,56.77141277,69.27407369,0.273810568,4.596628586,30.04115019,1.967862467,1.21325448,6.626465641,0.863861357,5.310668939,13.3450868,22.99532407,375.1818729,2.708448692,106.008164,12.78434224,12.7237291,0.406764677,327.3314677,13.46697491,1.727018582,2.347706566,4.061377368,1.445120371,4.959515247,2.078230612,32.73459943,24.29006733,49.2180944,0.04667282,9.062987159,11.64228845,20.6078178,11.13671829,32.63651153,520.9950376,0.194342187,37.48363601,7.569538161,1.737768702,12.41519369,5.606091391,1.250033676,17.59258826,11.23765532,15.15373231,7.44346303,1.541879374,8.531848757,3.734362924,4.093738118,2.091130663,61.28488152,4.114804468,5.676718243,37.87995058,0.494110067,8.490428627,4.686941103,1.535172678,13.82589314,4.229164566,12.10767727,31.73468321,7.003682394,34.3636476,55.33532296,33.5670769,0.161639509,4.558800463,17.68473216,4.999335411,0.083608996,1.737106784,0.703900533,16.29226534,34.28963922,0,6.418580876,35.74683438,50.27800911,23.1771441,0,2.138963507,5.547029483,1.790992708,1.056074706,3.519072928,1.933046492,0.600029711,1.383199195,0.019594436,37.38131774,2.102381152,1.614405863,122.518459,1.537223777,27.65503536,5.526067112,36.66842747,15.58808257,7.373548371,7.421223939,0.540249955,26.44384356,14.31036396,46.20825036,0.404251272,0.316291501,19.47658705,0.745756669,0.246946109,13.15869817,0.403300757,0.346066963,51.82458319,10.38842692,4.41990016,4.070441426,3.395192932,108.5996554,48.63466033,1.53084373,7.461787801,0.927214128,2.691203743,0.250075321,8.110796933,1.293557116,75.48444703,18.98694819,18.09481201,1.822546491,1.56970257,31.38464977,175.0309883,2.658628464,7.200720772,2.728198099,8.552202143,9.804251733,0.606533879,1.395018781,38.673178,2.701993241,0.48919969,9.245992024,4.770294535,145.0817182,12.67321653,3.949817319,3.345599685,63.66646188,745.6407721,110.8092611,7.227143839,0.685013671,0.165535755,2.690969775,2.229301829,4.591094556,5.899512375,0.713656883,10.16199874,5.095560949,2.349355994,4.496921922,9.035796252,1.815873143,29.86399967,116.0898972,3.559665487,83.99363747,14.33128246,1.61000671,1.571014171,5.353449052,7.267802753,18.60912857,11.56395834,19.12044667,15.81806083,4.573513173,16.69474166,3.480528708,1.833869681,7.982444579,0.648434215,0.295604068,27.84834151,179.2418565,2.079695863,5.462659022,3.228965214,2.59237419,9.40977907,10.27391879,1.999407813,3.820181223,6.877929136,1.6056549,8.906462295,2.335674816,18.63820889,126.6166043,54.26899083,3.108424225,8.024056439,1.340127913,13.46633078,3.202143052,24.15233086,13.32380204,10.71594282,7.612364688,1.323522384,0.158642711,123.1438987,13.45190888,0.674363146,7.795491648,4.065408591,20.49635868,3.93326974,6.382291227,172.3539914,2.408301272,63.29038151,1.766774782,0,24.43421169,24.85863557,2.401514168,6.483807899,70.59057299,19.87957528,1.611932025,341.5779306,46.20749996,22.84247828,17.53045986,29.88603419,26.167571,5.796347375,20.92964091,17.8216619,4.217099514,20.94076285,72.93316258,1.313212544,6.679270946,12.08572868,3.327802322,1.831297056,62.1603315,72.84414452,8.174237908,5.702808265,23.02185646,3.651070155,7.12553586,6.434448226,4.32205339,0.583491923,0.034378556,16.17685652,9.02429955,17.58895434,1.46708276,41.98457901,5.41098688,1.908421875,10.01774228,1.776688967,2.637150918,0.727972996,3.724528711,6.674586524,0.341453469,2.047090618,3.644170061,5.361140235,0.098061468,0.038556203,0.206419187,16.01287892,1220.269096,3.128856054,70.52030257,1.953606386,1.717026255,2.032571369,28.6015619,86.3965533,1.681432981,2.923845403,3.895606519,0.897194862,17.69123227,0,0.55669674,1.981055144,40.72567136,2.41570408,13.58408808,99.20980199,20.64828663,3.565466798,6.242886926,30.57380372,28.70631648,6.999958678,3.895319445,55.29079449,0.022641862,8.067233186,21.03849237,6.61939768,3.770304413,9.961942109,1.622063092,17.38000167,1.973338626,4.394055253,2.077568918,8.689883457,277.8281623,15.306971,31.86506502,15.0439845,10.36069568,357.7383627,2.656930513,11.28833474,11.17164954,0.162859372,8.929720833,32.77127154,1.796923069,0.072735526,28.403488,29.14072765,2.370979262,0.969169876,8.503132107,9.37869339,4.345354836,23.68198311,2.344041207,0.546183332,31.08281703,20.55364856,0.214617319,0.338148767,28.63403144,103.0060226,3.736753093,14.36459978,0.314992032,474.9651346,2.217772243,1.291373842,1.404817827,73.45330115,9.234646869,1.888383429,17.92287741,5.26298736,6.226949768,36.89964263,95.68182919,1.663294828,4.619519142,0.431941315,15.813914,2.174781857,7.033266696,15.15345206,4722.797562,4.815256607,4.752186711,3.943708514,119.4868329,0,8.339597089,48.66281485,5.277223304,2.557001736,11.30046213,16.07457947,6.59042173,3.93143789,6.076313017,0.050931648,3.619292578,0.28394746,29.71586291,13.03531035,1.526514905,15.44259044,19.75803938,49.65934326,1.7789449,25.63311459,4.950743416,30.79512907,30.83857968,1.629573929,3.734878105,60.8896588,4.04761112,4.50266938,15.38806334,0.70980473,10.91287308,2.386335849,2.575261485,10.94090754,5.907482055,87.4547606,2.875242861,90.6364952,10.62068669,42.65110007,6.28976341,11.87547241,0.858163866,4.985158999,7.826428784,113.9962923,59.20603046,48.95911264,1.191971149,2.745813468,4.337756052,10.73637257,0,4.828554875,3.004612783,25.80727346,38.72903068,7.730858579,2.07870745,2343.862598,13.94794977,9.74633171,9.295256482,0.13431893,1.852101849,3.229761899,1.926980008,4.890302368,16.20613845,5.284765239,12.43422348,2.449044677,2.109595291,0.474110059,3.350840483,6.593949142,7.306278728,0,1.946836165,39.25103764,27.14421616,12.2495247,2.525582116,4.779930408,0.426378737,29.62448112,2.974322499,1.769832902,17.80762383,7.154196517,2.455209344,12.94168384,55.18061769,1.649423307,0.623829591,11.59152464
